level_set,level,instance_index,seed,sample_index,d,k,M,rho,n_obs,n_int,noise_var,budget_slack,sampled_edges,expected_f1,midpoint_envelope,directed_f1,dag_shd
d7_grid,2,3,20460430,37,7,7,21,0.3333333333333333,15,15,1.0,1,16,0.17666367768538524,0.2,0.17391304347826086,17.0
d7_grid,2,3,20460430,38,7,7,21,0.3333333333333333,15,15,1.0,1,6,0.17666367768538524,0.2,0.0,13.0
d7_grid,2,3,20460430,39,7,7,21,0.3333333333333333,15,15,1.0,1,11,0.17666367768538524,0.2,0.33333333333333326,10.0
d7_grid,2,3,20460430,40,7,7,21,0.3333333333333333,15,15,1.0,1,14,0.17666367768538524,0.2,0.19047619047619047,13.0
d7_grid,2,3,20460430,41,7,7,21,0.3333333333333333,15,15,1.0,1,12,0.17666367768538524,0.2,0.0,14.0
d7_grid,2,3,20460430,42,7,7,21,0.3333333333333333,15,15,1.0,1,16,0.17666367768538524,0.2,0.26086956521739124,13.0
d7_grid,2,3,20460430,43,7,7,21,0.3333333333333333,15,15,1.0,1,7,0.17666367768538524,0.2,0.0,13.0
d7_grid,2,3,20460430,44,7,7,21,0.3333333333333333,15,15,1.0,1,19,0.17666367768538524,0.2,0.07692307692307693,20.0
d7_grid,2,3,20460430,45,7,7,21,0.3333333333333333,15,15,1.0,1,17,0.17666367768538524,0.2,0.16666666666666666,17.0
d7_grid,2,3,20460430,46,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.0,10.0
d7_grid,2,3,20460430,47,7,7,21,0.3333333333333333,15,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,2,3,20460430,48,7,7,21,0.3333333333333333,15,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,2,3,20460430,49,7,7,21,0.3333333333333333,15,15,1.0,1,10,0.17666367768538524,0.2,0.47058823529411764,8.0
d7_grid,2,3,20460430,50,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.0,10.0
d7_grid,2,3,20460430,51,7,7,21,0.3333333333333333,15,15,1.0,1,20,0.17666367768538524,0.2,0.14814814814814817,18.0
d7_grid,2,3,20460430,52,7,7,21,0.3333333333333333,15,15,1.0,1,17,0.17666367768538524,0.2,0.16666666666666666,16.0
d7_grid,2,3,20460430,53,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.18181818181818182,8.0
d7_grid,2,3,20460430,54,7,7,21,0.3333333333333333,15,15,1.0,1,13,0.17666367768538524,0.2,0.3,11.0
d7_grid,2,3,20460430,55,7,7,21,0.3333333333333333,15,15,1.0,1,14,0.17666367768538524,0.2,0.09523809523809523,16.0
d7_grid,2,3,20460430,56,7,7,21,0.3333333333333333,15,15,1.0,1,5,0.17666367768538524,0.2,0.3333333333333333,8.0
d7_grid,2,3,20460430,57,7,7,21,0.3333333333333333,15,15,1.0,1,2,0.17666367768538524,0.2,0.22222222222222224,6.0
d7_grid,2,3,20460430,58,7,7,21,0.3333333333333333,15,15,1.0,1,20,0.17666367768538524,0.2,0.29629629629629634,17.0
d7_grid,2,3,20460430,59,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.0,9.0
d7_grid,2,3,20460430,60,7,7,21,0.3333333333333333,15,15,1.0,1,1,0.17666367768538524,0.2,0.0,8.0
d7_grid,2,3,20460430,61,7,7,21,0.3333333333333333,15,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,2,3,20460430,62,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.0,10.0
d7_grid,2,3,20460430,63,7,7,21,0.3333333333333333,15,15,1.0,1,15,0.17666367768538524,0.2,0.09090909090909091,17.0
d7_grid,2,3,20460430,64,7,7,21,0.3333333333333333,15,15,1.0,1,20,0.17666367768538524,0.2,0.29629629629629634,16.0
d7_grid,2,3,20460430,65,7,7,21,0.3333333333333333,15,15,1.0,1,7,0.17666367768538524,0.2,0.14285714285714285,12.0
d7_grid,2,3,20460430,66,7,7,21,0.3333333333333333,15,15,1.0,1,5,0.17666367768538524,0.2,0.0,12.0
d7_grid,2,3,20460430,67,7,7,21,0.3333333333333333,15,15,1.0,1,1,0.17666367768538524,0.2,0.0,8.0
d7_grid,2,3,20460430,68,7,7,21,0.3333333333333333,15,15,1.0,1,13,0.17666367768538524,0.2,0.4,11.0
d7_grid,2,3,20460430,69,7,7,21,0.3333333333333333,15,15,1.0,1,16,0.17666367768538524,0.2,0.34782608695652173,12.0
d7_grid,2,3,20460430,70,7,7,21,0.3333333333333333,15,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,2,3,20460430,71,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.0,9.0
d7_grid,2,3,20460430,72,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.0,8.0
d7_grid,2,3,20460430,73,7,7,21,0.3333333333333333,15,15,1.0,1,6,0.17666367768538524,0.2,0.0,10.0
d7_grid,2,3,20460430,74,7,7,21,0.3333333333333333,15,15,1.0,1,7,0.17666367768538524,0.2,0.2857142857142857,10.0
d7_grid,2,3,20460430,75,7,7,21,0.3333333333333333,15,15,1.0,1,16,0.17666367768538524,0.2,0.08695652173913043,17.0
d7_grid,2,3,20460430,76,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.18181818181818182,7.0
d7_grid,2,3,20460430,77,7,7,21,0.3333333333333333,15,15,1.0,1,5,0.17666367768538524,0.2,0.0,10.0
d7_grid,2,3,20460430,78,7,7,21,0.3333333333333333,15,15,1.0,1,19,0.17666367768538524,0.2,0.15384615384615385,17.0
d7_grid,2,3,20460430,79,7,7,21,0.3333333333333333,15,15,1.0,1,7,0.17666367768538524,0.2,0.2857142857142857,9.0
d7_grid,2,3,20460430,80,7,7,21,0.3333333333333333,15,15,1.0,1,6,0.17666367768538524,0.2,0.30769230769230765,7.0
d7_grid,2,3,20460430,81,7,7,21,0.3333333333333333,15,15,1.0,1,9,0.17666367768538524,0.2,0.25,11.0
d7_grid,2,3,20460430,82,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.0,9.0
d7_grid,2,3,20460430,83,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.0,9.0
d7_grid,2,3,20460430,84,7,7,21,0.3333333333333333,15,15,1.0,1,11,0.17666367768538524,0.2,0.0,16.0
d7_grid,2,3,20460430,85,7,7,21,0.3333333333333333,15,15,1.0,1,18,0.17666367768538524,0.2,0.16,17.0
d7_grid,2,3,20460430,86,7,7,21,0.3333333333333333,15,15,1.0,1,20,0.17666367768538524,0.2,0.2222222222222222,18.0
d7_grid,2,3,20460430,87,7,7,21,0.3333333333333333,15,15,1.0,1,17,0.17666367768538524,0.2,0.25,16.0
d7_grid,2,3,20460430,88,7,7,21,0.3333333333333333,15,15,1.0,1,17,0.17666367768538524,0.2,0.16666666666666666,17.0
d7_grid,2,3,20460430,89,7,7,21,0.3333333333333333,15,15,1.0,1,18,0.17666367768538524,0.2,0.48,12.0
d7_grid,2,3,20460430,90,7,7,21,0.3333333333333333,15,15,1.0,1,14,0.17666367768538524,0.2,0.19047619047619047,15.0
d7_grid,2,3,20460430,91,7,7,21,0.3333333333333333,15,15,1.0,1,6,0.17666367768538524,0.2,0.30769230769230765,8.0
d7_grid,2,3,20460430,92,7,7,21,0.3333333333333333,15,15,1.0,1,11,0.17666367768538524,0.2,0.33333333333333326,10.0
d7_grid,2,3,20460430,93,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.0,10.0
d7_grid,2,3,20460430,94,7,7,21,0.3333333333333333,15,15,1.0,1,8,0.17666367768538524,0.2,0.26666666666666666,10.0
d7_grid,2,3,20460430,95,7,7,21,0.3333333333333333,15,15,1.0,1,19,0.17666367768538524,0.2,0.07692307692307693,18.0
d7_grid,2,3,20460430,96,7,7,21,0.3333333333333333,15,15,1.0,1,2,0.17666367768538524,0.2,0.0,9.0
d7_grid,2,3,20460430,97,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.0,10.0
d7_grid,2,3,20460430,98,7,7,21,0.3333333333333333,15,15,1.0,1,12,0.17666367768538524,0.2,0.10526315789473685,14.0
d7_grid,2,3,20460430,99,7,7,21,0.3333333333333333,15,15,1.0,1,16,0.17666367768538524,0.2,0.17391304347826086,16.0
d7_grid,2,4,20460431,0,7,7,21,0.3333333333333333,15,15,1.0,1,10,0.17666367768538524,0.2,0.3529411764705882,10.0
d7_grid,2,4,20460431,1,7,7,21,0.3333333333333333,15,15,1.0,1,17,0.17666367768538524,0.2,0.3333333333333333,13.0
d7_grid,2,4,20460431,2,7,7,21,0.3333333333333333,15,15,1.0,1,13,0.17666367768538524,0.2,0.4,11.0
d7_grid,2,4,20460431,3,7,7,21,0.3333333333333333,15,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,2,4,20460431,4,7,7,21,0.3333333333333333,15,15,1.0,1,16,0.17666367768538524,0.2,0.17391304347826086,16.0
d7_grid,2,4,20460431,5,7,7,21,0.3333333333333333,15,15,1.0,1,12,0.17666367768538524,0.2,0.2105263157894737,15.0
d7_grid,2,4,20460431,6,7,7,21,0.3333333333333333,15,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,2,4,20460431,7,7,7,21,0.3333333333333333,15,15,1.0,1,2,0.17666367768538524,0.2,0.0,9.0
d7_grid,2,4,20460431,8,7,7,21,0.3333333333333333,15,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,2,4,20460431,9,7,7,21,0.3333333333333333,15,15,1.0,1,14,0.17666367768538524,0.2,0.2857142857142857,15.0
d7_grid,2,4,20460431,10,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.0,9.0
d7_grid,2,4,20460431,11,7,7,21,0.3333333333333333,15,15,1.0,1,21,0.17666367768538524,0.2,0.35714285714285715,16.0
d7_grid,2,4,20460431,12,7,7,21,0.3333333333333333,15,15,1.0,1,9,0.17666367768538524,0.2,0.25,11.0
d7_grid,2,4,20460431,13,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.18181818181818182,9.0
d7_grid,2,4,20460431,14,7,7,21,0.3333333333333333,15,15,1.0,1,5,0.17666367768538524,0.2,0.3333333333333333,7.0
d7_grid,2,4,20460431,15,7,7,21,0.3333333333333333,15,15,1.0,1,1,0.17666367768538524,0.2,0.0,7.0
d7_grid,2,4,20460431,16,7,7,21,0.3333333333333333,15,15,1.0,1,7,0.17666367768538524,0.2,0.2857142857142857,10.0
d7_grid,2,4,20460431,17,7,7,21,0.3333333333333333,15,15,1.0,1,2,0.17666367768538524,0.2,0.0,9.0
d7_grid,2,4,20460431,18,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.0,9.0
d7_grid,2,4,20460431,19,7,7,21,0.3333333333333333,15,15,1.0,1,16,0.17666367768538524,0.2,0.17391304347826086,16.0
d7_grid,2,4,20460431,20,7,7,21,0.3333333333333333,15,15,1.0,1,18,0.17666367768538524,0.2,0.4,15.0
d7_grid,2,4,20460431,21,7,7,21,0.3333333333333333,15,15,1.0,1,20,0.17666367768538524,0.2,0.14814814814814817,19.0
d7_grid,2,4,20460431,22,7,7,21,0.3333333333333333,15,15,1.0,1,17,0.17666367768538524,0.2,0.3333333333333333,15.0
d7_grid,2,4,20460431,23,7,7,21,0.3333333333333333,15,15,1.0,1,12,0.17666367768538524,0.2,0.2105263157894737,12.0
d7_grid,2,4,20460431,24,7,7,21,0.3333333333333333,15,15,1.0,1,19,0.17666367768538524,0.2,0.15384615384615385,17.0
d7_grid,2,4,20460431,25,7,7,21,0.3333333333333333,15,15,1.0,1,13,0.17666367768538524,0.2,0.3,14.0
d7_grid,2,4,20460431,26,7,7,21,0.3333333333333333,15,15,1.0,1,15,0.17666367768538524,0.2,0.27272727272727276,16.0
d7_grid,2,4,20460431,27,7,7,21,0.3333333333333333,15,15,1.0,1,21,0.17666367768538524,0.2,0.35714285714285715,16.0
d7_grid,2,4,20460431,28,7,7,21,0.3333333333333333,15,15,1.0,1,9,0.17666367768538524,0.2,0.125,14.0
d7_grid,2,4,20460431,29,7,7,21,0.3333333333333333,15,15,1.0,1,2,0.17666367768538524,0.2,0.22222222222222224,7.0
d7_grid,2,4,20460431,30,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.2,8.0
d7_grid,2,4,20460431,31,7,7,21,0.3333333333333333,15,15,1.0,1,10,0.17666367768538524,0.2,0.11764705882352941,14.0
d7_grid,2,4,20460431,32,7,7,21,0.3333333333333333,15,15,1.0,1,5,0.17666367768538524,0.2,0.16666666666666666,9.0
d7_grid,2,4,20460431,33,7,7,21,0.3333333333333333,15,15,1.0,1,16,0.17666367768538524,0.2,0.17391304347826086,15.0
d7_grid,2,4,20460431,34,7,7,21,0.3333333333333333,15,15,1.0,1,12,0.17666367768538524,0.2,0.2105263157894737,13.0
d7_grid,2,4,20460431,35,7,7,21,0.3333333333333333,15,15,1.0,1,13,0.17666367768538524,0.2,0.2,14.0
d7_grid,2,4,20460431,36,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.0,9.0
d7_grid,2,4,20460431,37,7,7,21,0.3333333333333333,15,15,1.0,1,5,0.17666367768538524,0.2,0.16666666666666666,10.0
d7_grid,2,4,20460431,38,7,7,21,0.3333333333333333,15,15,1.0,1,11,0.17666367768538524,0.2,0.1111111111111111,12.0
d7_grid,2,4,20460431,39,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.0,9.0
d7_grid,2,4,20460431,40,7,7,21,0.3333333333333333,15,15,1.0,1,6,0.17666367768538524,0.2,0.30769230769230765,8.0
d7_grid,2,4,20460431,41,7,7,21,0.3333333333333333,15,15,1.0,1,1,0.17666367768538524,0.2,0.0,8.0
d7_grid,2,4,20460431,42,7,7,21,0.3333333333333333,15,15,1.0,1,1,0.17666367768538524,0.2,0.0,7.0
d7_grid,2,4,20460431,43,7,7,21,0.3333333333333333,15,15,1.0,1,21,0.17666367768538524,0.2,0.2857142857142857,17.0
d7_grid,2,4,20460431,44,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.18181818181818182,8.0
d7_grid,2,4,20460431,45,7,7,21,0.3333333333333333,15,15,1.0,1,19,0.17666367768538524,0.2,0.07692307692307693,19.0
d7_grid,2,4,20460431,46,7,7,21,0.3333333333333333,15,15,1.0,1,14,0.17666367768538524,0.2,0.2857142857142857,13.0
d7_grid,2,4,20460431,47,7,7,21,0.3333333333333333,15,15,1.0,1,5,0.17666367768538524,0.2,0.0,11.0
d7_grid,2,4,20460431,48,7,7,21,0.3333333333333333,15,15,1.0,1,13,0.17666367768538524,0.2,0.3,13.0
d7_grid,2,4,20460431,49,7,7,21,0.3333333333333333,15,15,1.0,1,20,0.17666367768538524,0.2,0.2222222222222222,18.0
d7_grid,2,4,20460431,50,7,7,21,0.3333333333333333,15,15,1.0,1,20,0.17666367768538524,0.2,0.2222222222222222,17.0
d7_grid,2,4,20460431,51,7,7,21,0.3333333333333333,15,15,1.0,1,13,0.17666367768538524,0.2,0.4,12.0
d7_grid,2,4,20460431,52,7,7,21,0.3333333333333333,15,15,1.0,1,21,0.17666367768538524,0.2,0.2857142857142857,17.0
d7_grid,2,4,20460431,53,7,7,21,0.3333333333333333,15,15,1.0,1,19,0.17666367768538524,0.2,0.3076923076923077,15.0
d7_grid,2,4,20460431,54,7,7,21,0.3333333333333333,15,15,1.0,1,1,0.17666367768538524,0.2,0.25,6.0
d7_grid,2,4,20460431,55,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.0,10.0
d7_grid,2,4,20460431,56,7,7,21,0.3333333333333333,15,15,1.0,1,6,0.17666367768538524,0.2,0.4615384615384615,7.0
d7_grid,2,4,20460431,57,7,7,21,0.3333333333333333,15,15,1.0,1,10,0.17666367768538524,0.2,0.11764705882352941,14.0
d7_grid,2,4,20460431,58,7,7,21,0.3333333333333333,15,15,1.0,1,9,0.17666367768538524,0.2,0.25,11.0
d7_grid,2,4,20460431,59,7,7,21,0.3333333333333333,15,15,1.0,1,12,0.17666367768538524,0.2,0.4210526315789474,11.0
d7_grid,2,4,20460431,60,7,7,21,0.3333333333333333,15,15,1.0,1,7,0.17666367768538524,0.2,0.2857142857142857,10.0
d7_grid,2,4,20460431,61,7,7,21,0.3333333333333333,15,15,1.0,1,21,0.17666367768538524,0.2,0.42857142857142855,15.0
d7_grid,2,4,20460431,62,7,7,21,0.3333333333333333,15,15,1.0,1,11,0.17666367768538524,0.2,0.2222222222222222,13.0
d7_grid,2,4,20460431,63,7,7,21,0.3333333333333333,15,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,2,4,20460431,64,7,7,21,0.3333333333333333,15,15,1.0,1,2,0.17666367768538524,0.2,0.0,8.0
d7_grid,2,4,20460431,65,7,7,21,0.3333333333333333,15,15,1.0,1,6,0.17666367768538524,0.2,0.15384615384615383,10.0
d7_grid,2,4,20460431,66,7,7,21,0.3333333333333333,15,15,1.0,1,17,0.17666367768538524,0.2,0.25,15.0
d7_grid,2,4,20460431,67,7,7,21,0.3333333333333333,15,15,1.0,1,9,0.17666367768538524,0.2,0.125,14.0
d7_grid,2,4,20460431,68,7,7,21,0.3333333333333333,15,15,1.0,1,18,0.17666367768538524,0.2,0.16,16.0
d7_grid,2,4,20460431,69,7,7,21,0.3333333333333333,15,15,1.0,1,20,0.17666367768538524,0.2,0.07407407407407408,19.0
d7_grid,2,4,20460431,70,7,7,21,0.3333333333333333,15,15,1.0,1,9,0.17666367768538524,0.2,0.25,12.0
d7_grid,2,4,20460431,71,7,7,21,0.3333333333333333,15,15,1.0,1,2,0.17666367768538524,0.2,0.0,9.0
d7_grid,2,4,20460431,72,7,7,21,0.3333333333333333,15,15,1.0,1,2,0.17666367768538524,0.2,0.0,8.0
d7_grid,2,4,20460431,73,7,7,21,0.3333333333333333,15,15,1.0,1,8,0.17666367768538524,0.2,0.13333333333333333,13.0
d7_grid,2,4,20460431,74,7,7,21,0.3333333333333333,15,15,1.0,1,8,0.17666367768538524,0.2,0.0,14.0
d7_grid,2,4,20460431,75,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.0,10.0
d7_grid,2,4,20460431,76,7,7,21,0.3333333333333333,15,15,1.0,1,17,0.17666367768538524,0.2,0.3333333333333333,14.0
d7_grid,2,4,20460431,77,7,7,21,0.3333333333333333,15,15,1.0,1,6,0.17666367768538524,0.2,0.0,13.0
d7_grid,2,4,20460431,78,7,7,21,0.3333333333333333,15,15,1.0,1,18,0.17666367768538524,0.2,0.08,19.0
d7_grid,2,4,20460431,79,7,7,21,0.3333333333333333,15,15,1.0,1,9,0.17666367768538524,0.2,0.25,12.0
d7_grid,2,4,20460431,80,7,7,21,0.3333333333333333,15,15,1.0,1,8,0.17666367768538524,0.2,0.13333333333333333,12.0
d7_grid,2,4,20460431,81,7,7,21,0.3333333333333333,15,15,1.0,1,10,0.17666367768538524,0.2,0.11764705882352941,12.0
d7_grid,2,4,20460431,82,7,7,21,0.3333333333333333,15,15,1.0,1,7,0.17666367768538524,0.2,0.0,13.0
d7_grid,2,4,20460431,83,7,7,21,0.3333333333333333,15,15,1.0,1,2,0.17666367768538524,0.2,0.0,9.0
d7_grid,2,4,20460431,84,7,7,21,0.3333333333333333,15,15,1.0,1,13,0.17666367768538524,0.2,0.3,13.0
d7_grid,2,4,20460431,85,7,7,21,0.3333333333333333,15,15,1.0,1,5,0.17666367768538524,0.2,0.3333333333333333,7.0
d7_grid,2,4,20460431,86,7,7,21,0.3333333333333333,15,15,1.0,1,18,0.17666367768538524,0.2,0.24,17.0
d7_grid,2,4,20460431,87,7,7,21,0.3333333333333333,15,15,1.0,1,7,0.17666367768538524,0.2,0.2857142857142857,9.0
d7_grid,2,4,20460431,88,7,7,21,0.3333333333333333,15,15,1.0,1,12,0.17666367768538524,0.2,0.10526315789473685,15.0
d7_grid,2,4,20460431,89,7,7,21,0.3333333333333333,15,15,1.0,1,10,0.17666367768538524,0.2,0.11764705882352941,12.0
d7_grid,2,4,20460431,90,7,7,21,0.3333333333333333,15,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,2,4,20460431,91,7,7,21,0.3333333333333333,15,15,1.0,1,16,0.17666367768538524,0.2,0.26086956521739124,15.0
d7_grid,2,4,20460431,92,7,7,21,0.3333333333333333,15,15,1.0,1,8,0.17666367768538524,0.2,0.13333333333333333,13.0
d7_grid,2,4,20460431,93,7,7,21,0.3333333333333333,15,15,1.0,1,15,0.17666367768538524,0.2,0.18181818181818182,15.0
d7_grid,2,4,20460431,94,7,7,21,0.3333333333333333,15,15,1.0,1,7,0.17666367768538524,0.2,0.14285714285714285,11.0
d7_grid,2,4,20460431,95,7,7,21,0.3333333333333333,15,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,2,4,20460431,96,7,7,21,0.3333333333333333,15,15,1.0,1,8,0.17666367768538524,0.2,0.13333333333333333,10.0
d7_grid,2,4,20460431,97,7,7,21,0.3333333333333333,15,15,1.0,1,20,0.17666367768538524,0.2,0.2222222222222222,17.0
d7_grid,2,4,20460431,98,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.0,10.0
d7_grid,2,4,20460431,99,7,7,21,0.3333333333333333,15,15,1.0,1,12,0.17666367768538524,0.2,0.10526315789473685,14.0
d7_grid,2,5,20460432,0,7,7,21,0.3333333333333333,15,15,1.0,1,15,0.17666367768538524,0.2,0.09090909090909091,16.0
d7_grid,2,5,20460432,1,7,7,21,0.3333333333333333,15,15,1.0,1,10,0.17666367768538524,0.2,0.23529411764705882,12.0
d7_grid,2,5,20460432,2,7,7,21,0.3333333333333333,15,15,1.0,1,9,0.17666367768538524,0.2,0.25,12.0
d7_grid,2,5,20460432,3,7,7,21,0.3333333333333333,15,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,2,5,20460432,4,7,7,21,0.3333333333333333,15,15,1.0,1,2,0.17666367768538524,0.2,0.0,9.0
d7_grid,2,5,20460432,5,7,7,21,0.3333333333333333,15,15,1.0,1,5,0.17666367768538524,0.2,0.0,11.0
d7_grid,2,5,20460432,6,7,7,21,0.3333333333333333,15,15,1.0,1,2,0.17666367768538524,0.2,0.22222222222222224,7.0
d7_grid,2,5,20460432,7,7,7,21,0.3333333333333333,15,15,1.0,1,10,0.17666367768538524,0.2,0.0,14.0
d7_grid,2,5,20460432,8,7,7,21,0.3333333333333333,15,15,1.0,1,8,0.17666367768538524,0.2,0.0,14.0
d7_grid,2,5,20460432,9,7,7,21,0.3333333333333333,15,15,1.0,1,11,0.17666367768538524,0.2,0.0,15.0
d7_grid,2,5,20460432,10,7,7,21,0.3333333333333333,15,15,1.0,1,1,0.17666367768538524,0.2,0.0,8.0
d7_grid,2,5,20460432,11,7,7,21,0.3333333333333333,15,15,1.0,1,14,0.17666367768538524,0.2,0.0,17.0
d7_grid,2,5,20460432,12,7,7,21,0.3333333333333333,15,15,1.0,1,5,0.17666367768538524,0.2,0.16666666666666666,9.0
d7_grid,2,5,20460432,13,7,7,21,0.3333333333333333,15,15,1.0,1,12,0.17666367768538524,0.2,0.2105263157894737,13.0
d7_grid,2,5,20460432,14,7,7,21,0.3333333333333333,15,15,1.0,1,6,0.17666367768538524,0.2,0.0,10.0
d7_grid,2,5,20460432,15,7,7,21,0.3333333333333333,15,15,1.0,1,20,0.17666367768538524,0.2,0.2222222222222222,17.0
d7_grid,2,5,20460432,16,7,7,21,0.3333333333333333,15,15,1.0,1,13,0.17666367768538524,0.2,0.3,10.0
d7_grid,2,5,20460432,17,7,7,21,0.3333333333333333,15,15,1.0,1,17,0.17666367768538524,0.2,0.0,19.0
d7_grid,2,5,20460432,18,7,7,21,0.3333333333333333,15,15,1.0,1,18,0.17666367768538524,0.2,0.08,19.0
d7_grid,2,5,20460432,19,7,7,21,0.3333333333333333,15,15,1.0,1,20,0.17666367768538524,0.2,0.4444444444444444,14.0
d7_grid,2,5,20460432,20,7,7,21,0.3333333333333333,15,15,1.0,1,9,0.17666367768538524,0.2,0.25,10.0
d7_grid,2,5,20460432,21,7,7,21,0.3333333333333333,15,15,1.0,1,12,0.17666367768538524,0.2,0.10526315789473685,16.0
d7_grid,2,5,20460432,22,7,7,21,0.3333333333333333,15,15,1.0,1,2,0.17666367768538524,0.2,0.0,9.0
d7_grid,2,5,20460432,23,7,7,21,0.3333333333333333,15,15,1.0,1,20,0.17666367768538524,0.2,0.29629629629629634,16.0
d7_grid,2,5,20460432,24,7,7,21,0.3333333333333333,15,15,1.0,1,17,0.17666367768538524,0.2,0.4166666666666667,12.0
d7_grid,2,5,20460432,25,7,7,21,0.3333333333333333,15,15,1.0,1,9,0.17666367768538524,0.2,0.5,7.0
d7_grid,2,5,20460432,26,7,7,21,0.3333333333333333,15,15,1.0,1,20,0.17666367768538524,0.2,0.2222222222222222,17.0
d7_grid,2,5,20460432,27,7,7,21,0.3333333333333333,15,15,1.0,1,11,0.17666367768538524,0.2,0.33333333333333326,11.0
d7_grid,2,5,20460432,28,7,7,21,0.3333333333333333,15,15,1.0,1,13,0.17666367768538524,0.2,0.2,14.0
d7_grid,2,5,20460432,29,7,7,21,0.3333333333333333,15,15,1.0,1,2,0.17666367768538524,0.2,0.22222222222222224,6.0
d7_grid,2,5,20460432,30,7,7,21,0.3333333333333333,15,15,1.0,1,6,0.17666367768538524,0.2,0.15384615384615383,11.0
d7_grid,2,5,20460432,31,7,7,21,0.3333333333333333,15,15,1.0,1,16,0.17666367768538524,0.2,0.08695652173913043,17.0
d7_grid,2,5,20460432,32,7,7,21,0.3333333333333333,15,15,1.0,1,1,0.17666367768538524,0.2,0.0,8.0
d7_grid,2,5,20460432,33,7,7,21,0.3333333333333333,15,15,1.0,1,21,0.17666367768538524,0.2,0.2857142857142857,17.0
d7_grid,2,5,20460432,34,7,7,21,0.3333333333333333,15,15,1.0,1,11,0.17666367768538524,0.2,0.1111111111111111,13.0
d7_grid,2,5,20460432,35,7,7,21,0.3333333333333333,15,15,1.0,1,12,0.17666367768538524,0.2,0.4210526315789474,11.0
d7_grid,2,5,20460432,36,7,7,21,0.3333333333333333,15,15,1.0,1,21,0.17666367768538524,0.2,0.35714285714285715,16.0
d7_grid,2,5,20460432,37,7,7,21,0.3333333333333333,15,15,1.0,1,2,0.17666367768538524,0.2,0.22222222222222224,7.0
d7_grid,2,5,20460432,38,7,7,21,0.3333333333333333,15,15,1.0,1,8,0.17666367768538524,0.2,0.26666666666666666,9.0
d7_grid,2,5,20460432,39,7,7,21,0.3333333333333333,15,15,1.0,1,10,0.17666367768538524,0.2,0.3529411764705882,10.0
d7_grid,2,5,20460432,40,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.18181818181818182,9.0
d7_grid,2,5,20460432,41,7,7,21,0.3333333333333333,15,15,1.0,1,20,0.17666367768538524,0.2,0.5185185185185185,13.0
d7_grid,2,5,20460432,42,7,7,21,0.3333333333333333,15,15,1.0,1,15,0.17666367768538524,0.2,0.36363636363636365,12.0
d7_grid,2,5,20460432,43,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.0,10.0
d7_grid,2,5,20460432,44,7,7,21,0.3333333333333333,15,15,1.0,1,8,0.17666367768538524,0.2,0.13333333333333333,10.0
